a,b,c,Tc,Th,Ih,V,Q
1.531770326,1.531770326,11.74124358,479.541166,556.6216622,0,0.019244064,0.012614665
1.531770326,1.531770326,11.74124358,479.541166,556.6216622,0.028429532,0.015397487,0.016074884
1.531770326,1.531770326,11.74124358,479.541166,556.6216622,0.056859064,0.011547081,0.019639067
1.531770326,1.531770326,11.74124358,479.541166,556.6216622,0.085288596,0.00769096,0.023316264
1.531770326,1.531770326,11.74124358,479.541166,556.6216622,0.113718127,0.003827281,0.02710415
1.531770326,1.531770326,11.74124358,479.541166,556.6216622,0.142147659,-4.59E-05,0.031002464
5.124411492,5.124411492,6.344149174,626.3547296,667.2337056,0,0.011242865,0.12318974
5.124411492,5.124411492,6.344149174,626.3547296,667.2337056,0.259352142,0.008994796,0.168167364
5.124411492,5.124411492,6.344149174,626.3547296,667.2337056,0.518704285,0.006745764,0.213705325
5.124411492,5.124411492,6.344149174,626.3547296,667.2337056,0.778056427,0.004495233,0.259806464
5.124411492,5.124411492,6.344149174,626.3547296,667.2337056,1.03740857,0.002242666,0.306473842
5.124411492,5.124411492,6.344149174,626.3547296,667.2337056,1.296760712,-1.28E-05,0.353743035
7.465034505,7.465034505,6.949801032,341.7882046,698.693843,0,0.089749242,2.374428338
7.465034505,7.465034505,6.949801032,341.7882046,698.693843,5.098757227,0.072051192,2.868717814
7.465034505,7.465034505,6.949801032,341.7882046,698.693843,10.19751445,0.05395665,3.449902501
7.465034505,7.465034505,6.949801032,341.7882046,698.693843,15.29627168,0.035153952,4.126048199
7.465034505,7.465034505,6.949801032,341.7882046,698.693843,20.39502891,0.015205346,4.909668715
7.465034505,7.465034505,6.949801032,341.7882046,698.693843,25.49378614,-0.006576837,5.821035653
9.504087418,9.504087418,1.679913779,532.4612835,587.5741112,0,0.014177923,2.348842908
9.504087418,9.504087418,1.679913779,532.4612835,587.5741112,5.258945646,0.011342359,3.077683713
9.504087418,9.504087418,1.679913779,532.4612835,587.5741112,10.51789129,0.008506415,3.819502891
9.504087418,9.504087418,1.679913779,532.4612835,587.5741112,15.77683694,0.005667117,4.57725877
9.504087418,9.504087418,1.679913779,532.4612835,587.5741112,21.03578258,0.002824564,5.350211799
9.504087418,9.504087418,1.679913779,532.4612835,587.5741112,26.29472823,-2.20E-05,6.138205383
2.910938546,2.910938546,10.1984728,427.7267447,494.0832726,0,0.016277956,0.047769485
2.910938546,2.910938546,10.1984728,427.7267447,494.0832726,0.111231088,0.013024412,0.059637845
2.910938546,2.910938546,10.1984728,427.7267447,494.0832726,0.222462176,0.00977026,0.071824201
2.910938546,2.910938546,10.1984728,427.7267447,494.0832726,0.333693264,0.006511847,0.084377094
2.910938546,2.910938546,10.1984728,427.7267447,494.0832726,0.444924352,0.003248472,0.097285379
2.910938546,2.910938546,10.1984728,427.7267447,494.0832726,0.55615544,-2.13E-05,0.110543749
5.461582627,5.461582627,3.56677235,415.6433993,631.9436175,0,0.054827084,1.482882754
5.461582627,5.461582627,3.56677235,415.6433993,631.9436175,3.333259001,0.043909139,1.854057401
5.461582627,5.461582627,3.56677235,415.6433993,631.9436175,6.666518001,0.03290688,2.260301464
5.461582627,5.461582627,3.56677235,415.6433993,631.9436175,9.999777002,0.021758605,2.703229889
5.461582627,5.461582627,3.56677235,415.6433993,631.9436175,13.333036,0.010393556,3.18495008
5.461582627,5.461582627,3.56677235,415.6433993,631.9436175,16.666295,-0.001272042,3.708148044
10.53264898,10.53264898,5.462265457,381.9963479,428.7641112,0,0.011000201,0.882434869
10.53264898,10.53264898,5.462265457,381.9963479,428.7641112,2.029312348,0.008800509,1.067313959
10.53264898,10.53264898,5.462265457,381.9963479,428.7641112,4.058624696,0.006600204,1.256464999
